ZipCode,Latitude,Longitude,State,StateFullName,City,CityAliasName,CountyMixedCase
23921,37.617896,-78.605722,VA,Virginia,BUCKINGHAM,BUCKINGHAM,Buckingham
23922,37.181928,-78.223116,VA,Virginia,BURKEVILLE,BURKEVILLE,Nottoway
23923,37.088625,-78.646468,VA,Virginia,CHARLOTTE COURT HOUSE,CHARLOTTE COURT HOUSE,Charlotte
23924,36.809819,-78.41804,VA,Virginia,CHASE CITY,CHASE CITY,Mecklenburg
23927,36.63491,-78.480598,VA,Virginia,CLARKSVILLE,CLARKSVILLE,Mecklenburg
23930,37.142058,-78.089707,VA,Virginia,CREWE,CREWE,Nottoway
23934,37.14934,-78.625186,VA,Virginia,CULLEN,CULLEN,Charlotte
23936,37.526397,-78.495196,VA,Virginia,DILLWYN,DILLWYN,Buckingham
23937,36.934018,-78.527294,VA,Virginia,DRAKES BRANCH,DRAKES BRANCH,Charlotte
23938,36.91124,-78.021922,VA,Virginia,DUNDAS,DUNDAS,Lunenburg
23939,37.314829,-78.770376,VA,Virginia,EVERGREEN,EVERGREEN,Appomattox
23941,36.9183,-78.4865,VA,Virginia,FORT MITCHELL,FORT MITCHELL,Lunenburg
23942,37.137108,-78.301746,VA,Virginia,GREEN BAY,GREEN BAY,Prince Edward
23943,37.241682,-78.472659,VA,Virginia,HAMPDEN SYDNEY,HAMPDEN SYDNEY,Prince Edward
23944,36.903942,-78.182422,VA,Virginia,KENBRIDGE,KENBRIDGE,Lunenburg
23947,37.040454,-78.46089,VA,Virginia,KEYSVILLE,KEYSVILLE,Charlotte
23950,36.678756,-78.076025,VA,Virginia,LA CROSSE,LA CROSSE,Mecklenburg
23952,36.91684,-78.275732,VA,Virginia,LUNENBURG,LUNENBURG,Lunenburg
23954,37.077476,-78.382703,VA,Virginia,MEHERRIN,MEHERRIN,Prince Edward
23955,37.1292,-78.0783,VA,Virginia,NOTTOWAY,NOTTOWAY,Nottoway
23958,37.276263,-78.620482,VA,Virginia,PAMPLIN,PAMPLIN,Appomattox
23959,37.0975,-78.804253,VA,Virginia,PHENIX,PHENIX,Charlotte
23960,37.320331,-78.551204,VA,Virginia,PROSPECT,PROSPECT,Prince Edward
23962,36.95244,-78.713234,VA,Virginia,RANDOLPH,RANDOLPH,Charlotte
23963,37.189888,-78.821416,VA,Virginia,RED HOUSE,RED HOUSE,Charlotte
23964,36.774012,-78.623653,VA,Virginia,RED OAK,RED OAK,Charlotte
23966,37.306988,-78.283742,VA,Virginia,RICE,RICE,Prince Edward
23967,36.925715,-78.618706,VA,Virginia,SAXE,SAXE,Charlotte
23968,36.725298,-78.516161,VA,Virginia,SKIPWITH,SKIPWITH,Mecklenburg
23970,36.744534,-78.186564,VA,Virginia,SOUTH HILL,SOUTH HILL,Mecklenburg
23974,36.966086,-78.258968,VA,Virginia,VICTORIA,VICTORIA,Lunenburg
23976,36.843028,-78.621654,VA,Virginia,WYLLIESBURG,WYLLIESBURG,Charlotte
24001,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24002,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24003,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24004,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24005,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24006,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24007,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24008,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24009,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24010,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24011,37.270794,-79.941354,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24012,37.324045,-79.900699,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24013,37.26514,-79.92294,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24014,37.218198,-79.910444,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24015,37.254203,-79.976483,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24016,37.270534,-79.959281,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24017,37.295869,-79.988509,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24018,37.216714,-80.038642,VA,Virginia,ROANOKE,ROANOKE,Roanoke
24019,37.342066,-79.955325,VA,Virginia,ROANOKE,ROANOKE,Roanoke
24020,37.357095,-79.941099,VA,Virginia,ROANOKE,ROANOKE,Roanoke
24022,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24023,37.2743,-79.9358,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24024,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24025,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24026,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24027,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24028,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24029,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24030,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24031,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24032,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24033,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24034,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24035,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24036,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24037,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24038,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24040,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24042,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24043,37.2709,-79.9418,VA,Virginia,ROANOKE,ROANOKE,Roanoke City
24050,37.3334,-79.9616,VA,Virginia,ROANOKE,ROANOKE,Botetourt
24053,36.620976,-80.504499,VA,Virginia,ARARAT,ARARAT,Patrick
24054,36.679556,-79.708068,VA,Virginia,AXTON,AXTON,Henry
24055,36.750567,-79.981754,VA,Virginia,BASSETT,BASSETT,Henry
24058,37.191932,-80.56953,VA,Virginia,BELSPRING,BELSPRING,Pulaski
24059,37.154456,-80.126876,VA,Virginia,BENT MOUNTAIN,BENT MOUNTAIN,Roanoke
24060,37.266757,-80.436765,VA,Virginia,BLACKSBURG,BLACKSBURG,Montgomery
24061,37.2286,-80.4149,VA,Virginia,BLACKSBURG,BLACKSBURG,Montgomery
24062,37.2294,-80.4144,VA,Virginia,BLACKSBURG,BLACKSBURG,Montgomery
24063,37.2294,-80.4144,VA,Virginia,BLACKSBURG,BLACKSBURG,Montgomery
24064,37.389508,-79.770072,VA,Virginia,BLUE RIDGE,BLUE RIDGE,Botetourt
24065,37.109738,-79.944968,VA,Virginia,BOONES MILL,BOONES MILL,Franklin
24066,37.532946,-79.669103,VA,Virginia,BUCHANAN,BUCHANAN,Botetourt
24067,37.050937,-80.060465,VA,Virginia,CALLAWAY,CALLAWAY,Franklin
24068,37.1299,-80.4092,VA,Virginia,CHRISTIANSBURG,CHRISTIANSBURG,Montgomery
24069,36.595305,-79.616411,VA,Virginia,CASCADE,CASCADE,Pittsylvania
24070,37.393771,-80.17361,VA,Virginia,CATAWBA,CATAWBA,Roanoke
24072,37.029557,-80.234958,VA,Virginia,CHECK,CHECK,Floyd
24073,37.12483,-80.414256,VA,Virginia,CHRISTIANSBURG,CHRISTIANSBURG,Montgomery
24076,36.608473,-80.45016,VA,Virginia,CLAUDVILLE,CLAUDVILLE,Patrick
24077,37.368044,-79.900728,VA,Virginia,CLOVERDALE,CLOVERDALE,Botetourt
24078,36.72861,-79.913449,VA,Virginia,COLLINSVILLE,COLLINSVILLE,Henry
24079,37.049531,-80.160136,VA,Virginia,COPPER HILL,COPPER HILL,Floyd
24082,36.621047,-80.131908,VA,Virginia,CRITZ,CRITZ,Patrick
24083,37.410196,-79.918068,VA,Virginia,DALEVILLE,DALEVILLE,Botetourt
24084,37.128402,-80.69507,VA,Virginia,DUBLIN,DUBLIN,Pulaski
24085,37.684719,-79.842971,VA,Virginia,EAGLE ROCK,EAGLE ROCK,Botetourt
24086,37.279312,-80.655068,VA,Virginia,EGGLESTON,EGGLESTON,Giles
24087,37.230547,-80.266692,VA,Virginia,ELLISTON,ELLISTON,Montgomery
24088,36.883106,-80.076745,VA,Virginia,FERRUM,FERRUM,Franklin
24089,36.713621,-79.971414,VA,Virginia,FIELDALE,FIELDALE,Henry
24090,37.514247,-79.895158,VA,Virginia,FINCASTLE,FINCASTLE,Botetourt
24091,36.899891,-80.32823,VA,Virginia,FLOYD,FLOYD,Floyd
24092,36.996786,-79.761139,VA,Virginia,GLADE HILL,GLADE HILL,Franklin
24093,37.375897,-80.865222,VA,Virginia,GLEN LYN,GLEN LYN,Giles
24095,37.211382,-79.758618,VA,Virginia,GOODVIEW,GOODVIEW,Bedford
24101,37.181625,-79.80131,VA,Virginia,HARDY,HARDY,Franklin
24102,36.842623,-79.999136,VA,Virginia,HENRY,HENRY,Franklin
24104,37.139844,-79.478326,VA,Virginia,HUDDLESTON,HUDDLESTON,Bedford
24105,36.903644,-80.582286,VA,Virginia,INDIAN VALLEY,INDIAN VALLEY,Floyd
24111,37.2183,-80.5985,VA,Virginia,MC COY,MC COY,Montgomery
24112,36.739734,-79.888412,VA,Virginia,MARTINSVILLE,MARTINSVILLE,Martinsville City
24113,36.6915,-79.8728,VA,Virginia,MARTINSVILLE,MARTINSVILLE,Martinsville City
24114,36.6915,-79.8728,VA,Virginia,MARTINSVILLE,MARTINSVILLE,Martinsville City
24115,36.6915,-79.8728,VA,Virginia,MARTINSVILLE,MARTINSVILLE,Martinsville City
24120,36.709562,-80.413834,VA,Virginia,MEADOWS OF DAN,MEADOWS OF DAN,Patrick
24121,37.172301,-79.626847,VA,Virginia,MONETA,MONETA,Bedford
24122,37.408658,-79.692381,VA,Virginia,MONTVALE,MONTVALE,Bedford
24124,37.305901,-80.912156,VA,Virginia,NARROWS,NARROWS,Giles
24126,37.0719,-80.6855,VA,Virginia,NEWBERN,NEWBERN,Pulaski
24127,37.488236,-80.222353,VA,Virginia,NEW CASTLE,NEW CASTLE,Craig
24128,37.318572,-80.520212,VA,Virginia,NEWPORT,NEWPORT,Giles
24129,37.1355,-80.5917,VA,Virginia,NEW RIVER,NEW RIVER,Pulaski
24130,37.6177,-79.9846,VA,Virginia,ORISKANY,ORISKANY,Botetourt
24131,37.577574,-80.239805,VA,Virginia,PAINT BANK,PAINT BANK,Craig
24132,37.210649,-80.65126,VA,Virginia,PARROTT,PARROTT,Pulaski
24133,36.680591,-80.145913,VA,Virginia,PATRICK SPRINGS,PATRICK SPRINGS,Patrick
24134,37.25511,-80.751601,VA,Virginia,PEARISBURG,PEARISBURG,Giles
24136,37.358431,-80.567326,VA,Virginia,PEMBROKE,PEMBROKE,Giles
24137,36.922914,-79.674419,VA,Virginia,PENHOOK,PENHOOK,Franklin
24138,37.058536,-80.323636,VA,Virginia,PILOT,PILOT,Montgomery
24139,37.007766,-79.479456,VA,Virginia,PITTSVILLE,PITTSVILLE,Pittsylvania
24141,37.114775,-80.593744,VA,Virginia,RADFORD,RADFORD,Radford
24142,37.138652,-80.550574,VA,Virginia,RADFORD,RADFORD,Radford
24143,37.1319,-80.5767,VA,Virginia,RADFORD,RADFORD,Radford
24146,37.0199,-79.8156,VA,Virginia,REDWOOD,REDWOOD,Franklin
24147,37.400989,-80.840154,VA,Virginia,RICH CREEK,RICH CREEK,Giles
24148,36.597444,-79.858436,VA,Virginia,RIDGEWAY,RIDGEWAY,Henry
24149,37.027288,-80.43428,VA,Virginia,RINER,RINER,Montgomery
24150,37.398322,-80.604642,VA,Virginia,RIPPLEMEAD,RIPPLEMEAD,Giles
24151,36.962184,-79.86338,VA,Virginia,ROCKY MOUNT,ROCKY MOUNT,Franklin
24153,37.28349,-80.119264,VA,Virginia,SALEM,SALEM,Salem
24155,37.2935,-80.0553,VA,Virginia,ROANOKE,ROANOKE,Salem
24157,37.2935,-80.0553,VA,Virginia,ROANOKE,ROANOKE,Salem
24161,36.991038,-79.54756,VA,Virginia,SANDY LEVEL,SANDY LEVEL,Pittsylvania
24162,37.139756,-80.255032,VA,Virginia,SHAWSVILLE,SHAWSVILLE,Montgomery
24165,36.588321,-80.066837,VA,Virginia,SPENCER,SPENCER,Henry
24167,37.247852,-80.741909,VA,Virginia,STAFFORDSVILLE,STAFFORDSVILLE,Giles
24168,36.735316,-79.948696,VA,Virginia,STANLEYTOWN,STANLEYTOWN,Henry
24171,36.697229,-80.227043,VA,Virginia,STUART,STUART,Patrick
24174,37.361096,-79.663661,VA,Virginia,THAXTON,THAXTON,Bedford
24175,37.416856,-79.931434,VA,Virginia,TROUTVILLE,TROUTVILLE,Botetourt
24176,36.994533,-79.670534,VA,Virginia,UNION HALL,UNION HALL,Franklin
24177,36.7164,-80.3592,VA,Virginia,VESTA,VESTA,Patrick
24178,37.3961,-79.779,VA,Virginia,VILLAMONT,VILLAMONT,Bedford
24179,37.278286,-79.786756,VA,Virginia,VINTON,VINTON,Roanoke
24184,37.081852,-79.78665,VA,Virginia,WIRTZ,WIRTZ,Franklin
24185,36.808204,-80.269894,VA,Virginia,WOOLWINE,WOOLWINE,Patrick
24201,36.614615,-82.174827,VA,Virginia,BRISTOL,BRISTOL,Bristol City
24202,36.685122,-82.205598,VA,Virginia,BRISTOL,BRISTOL,Washington
24203,36.5965,-82.1889,VA,Virginia,BRISTOL,BRISTOL,Bristol City
24205,0,0,VA,Virginia,BRISTOL,BRISTOL,Bristol City
24209,36.5965,-82.1889,VA,Virginia,BRISTOL,BRISTOL,Bristol City
24210,36.769686,-82.090472,VA,Virginia,ABINGDON,ABINGDON,Washington
24211,36.666506,-81.966482,VA,Virginia,ABINGDON,ABINGDON,Washington
24212,36.7084,-81.9688,VA,Virginia,ABINGDON,ABINGDON,Washington
24215,36.922406,-82.795279,VA,Virginia,ANDOVER,ANDOVER,Wise
24216,36.945726,-82.765757,VA,Virginia,APPALACHIA,APPALACHIA,Wise
24217,37.081637,-82.202574,VA,Virginia,BEE,BEE,Dickenson
24218,36.733954,-83.065272,VA,Virginia,BEN HUR,BEN HUR,Lee
24219,36.842372,-82.755426,VA,Virginia,BIG STONE GAP,BIG STONE GAP,Wise
24220,37.157765,-82.23577,VA,Virginia,BIRCHLEAF,BIRCHLEAF,Dickenson
24221,36.644076,-83.022598,VA,Virginia,BLACKWATER,BLACKWATER,Lee
24224,36.866282,-82.255302,VA,Virginia,CASTLEWOOD,CASTLEWOOD,Russell
24225,36.990989,-82.116501,VA,Virginia,CLEVELAND,CLEVELAND,Russell
24226,37.129678,-82.330142,VA,Virginia,CLINCHCO,CLINCHCO,Dickenson
24228,37.170877,-82.440088,VA,Virginia,CLINTWOOD,CLINTWOOD,Dickenson
24230,36.972358,-82.490804,VA,Virginia,COEBURN,COEBURN,Wise
24236,36.651356,-81.743118,VA,Virginia,DAMASCUS,DAMASCUS,Washington
24237,37.033861,-82.26661,VA,Virginia,DANTE,DANTE,Russell
24239,37.062054,-82.128856,VA,Virginia,DAVENPORT,DAVENPORT,Buchanan
24243,36.800688,-82.91157,VA,Virginia,DRYDEN,DRYDEN,Lee
24244,36.713147,-82.832044,VA,Virginia,DUFFIELD,DUFFIELD,Scott
24245,36.815926,-82.514921,VA,Virginia,DUNGANNON,DUNGANNON,Scott
24246,36.8702,-82.7398,VA,Virginia,EAST STONE GAP,EAST STONE GAP,Wise
24248,36.63386,-83.539492,VA,Virginia,EWING,EWING,Lee
24250,36.775033,-82.629408,VA,Virginia,FORT BLACKMORE,FORT BLACKMORE,Scott
24251,36.701936,-82.635476,VA,Virginia,GATE CITY,GATE CITY,Scott
24256,37.198961,-82.278485,VA,Virginia,HAYSI,HAYSI,Dickenson
24258,36.652092,-82.428974,VA,Virginia,HILTONS,HILTONS,Scott
24260,37.0406,-81.975487,VA,Virginia,HONAKER,HONAKER,Russell
24263,36.676582,-83.178204,VA,Virginia,JONESVILLE,JONESVILLE,Lee
24265,36.832552,-82.956,VA,Virginia,KEOKEE,KEOKEE,Lee
24266,36.89605,-82.025442,VA,Virginia,LEBANON,LEBANON,Russell
24269,37.083401,-82.381464,VA,Virginia,MC CLURE,MC CLURE,Dickenson
24270,36.713824,-82.257791,VA,Virginia,MENDOTA,MENDOTA,Washington
24271,36.75785,-82.416456,VA,Virginia,NICKELSVILLE,NICKELSVILLE,Scott
24272,37.020216,-82.348884,VA,Virginia,NORA,NORA,Dickenson
24273,36.967851,-82.644439,VA,Virginia,NORTON,NORTON,Norton City
24277,36.762398,-83.026814,VA,Virginia,PENNINGTON GAP,PENNINGTON GAP,Lee
24279,37.106026,-82.624375,VA,Virginia,POUND,POUND,Wise
24280,36.971132,-81.893353,VA,Virginia,ROSEDALE,ROSEDALE,Russell
24281,36.646142,-83.336217,VA,Virginia,ROSE HILL,ROSE HILL,Lee
24282,36.828483,-83.05009,VA,Virginia,SAINT CHARLES,SAINT CHARLES,Lee
24283,36.942463,-82.363777,VA,Virginia,SAINT PAUL,SAINT PAUL,Wise
24290,36.614434,-82.570339,VA,Virginia,WEBER CITY,WEBER CITY,Scott
24292,36.620099,-81.597826,VA,Virginia,WHITETOP,WHITETOP,Grayson
24293,37.016201,-82.603629,VA,Virginia,WISE,WISE,Wise
24301,37.073874,-80.7958,VA,Virginia,PULASKI,PULASKI,Pulaski
24311,36.883624,-81.388513,VA,Virginia,ATKINS,ATKINS,Smyth
24312,36.832513,-80.862876,VA,Virginia,AUSTINVILLE,AUSTINVILLE,Wythe
24313,36.90675,-80.811574,VA,Virginia,BARREN SPRINGS,BARREN SPRINGS,Wythe
24314,37.155171,-81.215583,VA,Virginia,BASTIAN,BASTIAN,Bland
24315,37.149072,-81.052019,VA,Virginia,BLAND,BLAND,Bland
24316,36.941637,-81.651338,VA,Virginia,BROADFORD,BROADFORD,Tazewell
24317,36.610952,-80.67698,VA,Virginia,CANA,CANA,Carroll
24318,37.015464,-81.358977,VA,Virginia,CERES,CERES,Bland
24319,36.75816,-81.643096,VA,Virginia,CHILHOWIE,CHILHOWIE,Smyth
24322,36.797258,-81.107605,VA,Virginia,CRIPPLE CREEK,CRIPPLE CREEK,Wythe
24323,36.871658,-81.205153,VA,Virginia,CROCKETT,CROCKETT,Wythe
24324,36.977167,-80.782812,VA,Virginia,DRAPER,DRAPER,Pulaski
24325,36.833764,-80.608731,VA,Virginia,DUGSPUR,DUGSPUR,Carroll
24326,36.725074,-81.191316,VA,Virginia,ELK CREEK,ELK CREEK,Grayson
24327,36.770516,-81.819862,VA,Virginia,EMORY,EMORY,Washington
24328,36.657194,-80.699344,VA,Virginia,FANCY GAP,FANCY GAP,Carroll
24330,36.717474,-81.025911,VA,Virginia,FRIES,FRIES,Grayson
24333,36.669428,-80.940081,VA,Virginia,GALAX,GALAX,Galax City
24340,36.758574,-81.77078,VA,Virginia,GLADE SPRING,GLADE SPRING,Washington
24343,36.778672,-80.671189,VA,Virginia,HILLSVILLE,HILLSVILLE,Carroll
24347,36.958522,-80.666929,VA,Virginia,HIWASSEE,HIWASSEE,Pulaski
24348,36.641299,-81.181812,VA,Virginia,INDEPENDENCE,INDEPENDENCE,Grayson
24350,36.821454,-81.008728,VA,Virginia,IVANHOE,IVANHOE,Wythe
24351,36.588678,-80.771532,VA,Virginia,LAMBSBURG,LAMBSBURG,Carroll
24352,36.713055,-80.53806,VA,Virginia,LAUREL FORK,LAUREL FORK,Carroll
24354,36.812468,-81.56948,VA,Virginia,MARION,MARION,Smyth
24360,36.959965,-80.903689,VA,Virginia,MAX MEADOWS,MAX MEADOWS,Wythe
24361,36.766349,-81.850404,VA,Virginia,MEADOWVIEW,MEADOWVIEW,Washington
24363,36.624136,-81.366198,VA,Virginia,MOUTH OF WILSON,MOUTH OF WILSON,Grayson
24366,37.230582,-81.193847,VA,Virginia,ROCKY GAP,ROCKY GAP,Bland
24368,36.890922,-81.280828,VA,Virginia,RURAL RETREAT,RURAL RETREAT,Wythe
24370,36.921271,-81.691949,VA,Virginia,SALTVILLE,SALTVILLE,Smyth
24374,36.789103,-81.198264,VA,Virginia,SPEEDWELL,SPEEDWELL,Wythe
24375,36.776065,-81.400272,VA,Virginia,SUGAR GROVE,SUGAR GROVE,Smyth
24377,36.98738,-81.61367,VA,Virginia,TANNERSVILLE,TANNERSVILLE,Tazewell
24378,36.696739,-81.460175,VA,Virginia,TROUTDALE,TROUTDALE,Grayson
24380,36.880654,-80.49498,VA,Virginia,WILLIS,WILLIS,Floyd
24381,36.731392,-80.85636,VA,Virginia,WOODLAWN,WOODLAWN,Carroll
24382,36.940042,-81.136538,VA,Virginia,WYTHEVILLE,WYTHEVILLE,Wythe
24401,38.1413,-79.064659,VA,Virginia,STAUNTON,STAUNTON,Staunton City
24402,38.13,-79.1978,VA,Virginia,STAUNTON,STAUNTON,Staunton City
24411,38.1028,-79.3186,VA,Virginia,AUGUSTA SPRINGS,AUGUSTA SPRINGS,Augusta
24412,38.057965,-79.849513,VA,Virginia,BACOVA,BACOVA,Bath
24413,38.529268,-79.594728,VA,Virginia,BLUE GRASS,BLUE GRASS,Highland
24415,37.936629,-79.322048,VA,Virginia,BROWNSBURG,BROWNSBURG,Rockbridge
24416,37.729954,-79.348546,VA,Virginia,BUENA VISTA,BUENA VISTA,Buena Vista City
24421,38.253304,-79.151072,VA,Virginia,CHURCHVILLE,CHURCHVILLE,Augusta
24422,37.824113,-79.74883,VA,Virginia,CLIFTON FORGE,CLIFTON FORGE,Alleghany
24426,37.77853,-80.049724,VA,Virginia,COVINGTON,COVINGTON,Covington City
24430,38.11003,-79.340415,VA,Virginia,CRAIGSVILLE,CRAIGSVILLE,Augusta
24431,38.169561,-78.82911,VA,Virginia,CRIMORA,CRIMORA,Augusta
24432,38.147908,-79.412595,VA,Virginia,DEERFIELD,DEERFIELD,Augusta
24433,38.396002,-79.486182,VA,Virginia,DOE HILL,DOE HILL,Highland
24435,37.877015,-79.294542,VA,Virginia,FAIRFIELD,FAIRFIELD,Rockbridge
24437,38.211116,-78.93311,VA,Virginia,FORT DEFIANCE,FORT DEFIANCE,Augusta
24438,37.7528,-79.8195,VA,Virginia,GLEN WILTON,GLEN WILTON,Botetourt
24439,38.000353,-79.491918,VA,Virginia,GOSHEN,GOSHEN,Rockbridge
24440,37.986694,-79.134998,VA,Virginia,GREENVILLE,GREENVILLE,Augusta
24441,38.231122,-78.835876,VA,Virginia,GROTTOES,GROTTOES,Rockingham
24442,38.303832,-79.431534,VA,Virginia,HEAD WATERS,HEAD WATERS,Highland
24445,37.952205,-79.915236,VA,Virginia,HOT SPRINGS,HOT SPRINGS,Bath
24448,37.798593,-79.789504,VA,Virginia,IRON GATE,IRON GATE,Alleghany
24450,37.773096,-79.51744,VA,Virginia,LEXINGTON,LEXINGTON,Lexington City
24457,37.801014,-79.865933,VA,Virginia,LOW MOOR,LOW MOOR,Alleghany
24458,38.320014,-79.520066,VA,Virginia,MC DOWELL,MC DOWELL,Highland
24459,37.998758,-79.31905,VA,Virginia,MIDDLEBROOK,MIDDLEBROOK,Augusta
24460,38.020324,-79.645587,VA,Virginia,MILLBORO,MILLBORO,Bath
24463,38.063253,-79.110628,VA,Virginia,MINT SPRING,MINT SPRING,Augusta
24464,37.860361,-79.094383,VA,Virginia,MONTEBELLO,MONTEBELLO,Nelson
24465,38.380646,-79.643276,VA,Virginia,MONTEREY,MONTEREY,Highland
24467,38.26686,-78.967368,VA,Virginia,MOUNT SIDNEY,MOUNT SIDNEY,Augusta
24469,38.1978,-78.9064,VA,Virginia,NEW HOPE,NEW HOPE,Augusta
24471,38.31219,-78.799765,VA,Virginia,PORT REPUBLIC,PORT REPUBLIC,Rockingham
24472,37.943662,-79.214915,VA,Virginia,RAPHINE,RAPHINE,Rockbridge
24473,37.896278,-79.41881,VA,Virginia,ROCKBRIDGE BATHS,ROCKBRIDGE BATHS,Rockbridge
24474,37.805105,-79.847366,VA,Virginia,SELMA,SELMA,Alleghany
24476,37.9256,-79.2028,VA,Virginia,STEELES TAVERN,STEELES TAVERN,Augusta
24477,38.012983,-79.044718,VA,Virginia,STUARTS DRAFT,STUARTS DRAFT,Augusta
24479,38.141458,-79.201146,VA,Virginia,SWOOPE,SWOOPE,Augusta
24482,38.208148,-78.993043,VA,Virginia,VERONA,VERONA,Augusta
24483,37.803117,-79.229049,VA,Virginia,VESUVIUS,VESUVIUS,Rockbridge
24484,38.151164,-79.833146,VA,Virginia,WARM SPRINGS,WARM SPRINGS,Bath
24485,38.289192,-79.306155,VA,Virginia,WEST AUGUSTA,WEST AUGUSTA,Augusta
24486,38.28578,-78.938564,VA,Virginia,WEYERS CAVE,WEYERS CAVE,Augusta
24487,38.166228,-79.648828,VA,Virginia,WILLIAMSVILLE,WILLIAMSVILLE,Bath
24501,37.359662,-79.157034,VA,Virginia,LYNCHBURG,LYNCHBURG,Lynchburg City
24502,37.36324,-79.212703,VA,Virginia,LYNCHBURG,LYNCHBURG,Lynchburg City
24503,37.448766,-79.238354,VA,Virginia,LYNCHBURG,LYNCHBURG,Lynchburg City
24504,37.365108,-79.075178,VA,Virginia,LYNCHBURG,LYNCHBURG,Lynchburg City
24505,37.4136,-79.1427,VA,Virginia,LYNCHBURG,LYNCHBURG,Lynchburg City
24506,37.4136,-79.1427,VA,Virginia,LYNCHBURG,LYNCHBURG,Lynchburg City
24513,37.414,-79.1401,VA,Virginia,LYNCHBURG,LYNCHBURG,Lynchburg City
24514,37.4136,-79.1427,VA,Virginia,LYNCHBURG,LYNCHBURG,Lynchburg City
24515,37.4136,-79.1427,VA,Virginia,LYNCHBURG,LYNCHBURG,Lynchburg City
24517,37.147795,-79.241942,VA,Virginia,ALTAVISTA,ALTAVISTA,Campbell
24520,36.601688,-79.043661,VA,Virginia,ALTON,ALTON,Halifax
24521,37.623511,-79.092253,VA,Virginia,AMHERST,AMHERST,Amherst
24522,37.354743,-78.76596,VA,Virginia,APPOMATTOX,APPOMATTOX,Appomattox
24523,37.339922,-79.527371,VA,Virginia,BEDFORD,BEDFORD,Bedford
24526,37.528958,-79.404418,VA,Virginia,BIG ISLAND,BIG ISLAND,Bedford
24527,36.725733,-79.338386,VA,Virginia,BLAIRS,BLAIRS,Pittsylvania
24528,37.075376,-78.874452,VA,Virginia,BROOKNEAL,BROOKNEAL,Campbell
24529,36.616007,-78.64354,VA,Virginia,BUFFALO JUNCTION,BUFFALO JUNCTION,Mecklenburg
24530,36.805832,-79.642316,VA,Virginia,CALLANDS,CALLANDS,Pittsylvania
24531,36.8378,-79.43338,VA,Virginia,CHATHAM,CHATHAM,Pittsylvania
24533,37.583276,-78.938414,VA,Virginia,CLIFFORD,CLIFFORD,Amherst
24534,36.884114,-78.74786,VA,Virginia,CLOVER,CLOVER,Halifax
24535,36.6185,-78.9294,VA,Virginia,CLUSTER SPRINGS,CLUSTER SPRINGS,Halifax
24536,37.48846,-79.317389,VA,Virginia,COLEMAN FALLS,COLEMAN FALLS,Bedford
24538,37.350552,-78.962724,VA,Virginia,CONCORD,CONCORD,Campbell
